ID,Gender,DOB,Lead_Creation_Date,City_Code,City_Category,Employer_Code,Employer_Category1,Employer_Category2,Monthly_Income,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Contacted,Source,Source_Category,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,EMI,Var1,Approved
APPI90280691224,Male,18/07/73,19/09/16,C10001,A,COM0000983,B,4,11000,B003,G,Y,S122,G,3300,20000,2,13.99,960,10,0
APPK90749217405,Male,12/02/87,19/09/16,C10008,A,COM0000222,C,4,1600,B009,G,Y,S122,G,0,26000,4,15.5,730,2,0
APPL30929045512,Male,07/05/93,19/09/16,C10001,A,COM0037152,B,4,2950,B001,P,Y,S122,G,0,6000,1,17,547,7,0
APPN60595786737,Male,30/08/91,19/09/16,C10003,A,COM0000040,C,1,3450,B004,P,Y,S122,G,0,20000,2,,,10,0
APPO20572713807,Male,13/05/67,19/09/16,C10003,A,COM0025150,B,4,13500,B001,P,Y,S122,G,4877.2,20000,3,13.99,683,10,0
APPQ50497868023,Female,01/03/92,19/09/16,C10180,C,COM0003371,B,4,2000,B003,G,Y,S122,G,4.8,20000,4,,,2,0
APPR40907803143,Male,03/03/92,19/09/16,C10001,A,COM0045724,A,4,1835,B001,P,Y,S122,G,0,31000,4,28.5,1089,2,0
APPS30630363219,Male,07/07/85,19/09/16,C10001,A,COM0002798,C,4,6000,B002,P,Y,S122,G,2310.1,30000,5,16.25,734,10,0
APPT30322631327,Female,31/08/82,19/09/16,C10031,C,COM0045230,A,4,1500,B003,G,N,S122,G,0,,,,,0,0
APPU80397679436,Male,05/07/88,19/09/16,C10007,A,COM0002434,A,4,3900,B033,G,Y,S122,G,0,60000,5,13.99,1396,7,0
APPW90375226605,Male,06/08/85,19/09/16,C10003,A,COM0006546,B,4,1820,B001,P,Y,S122,G,0,31000,4,,,2,0
APPB10610889139,Female,04/05/73,19/09/16,C10228,C,COM0046976,A,4,1500,B001,P,N,S122,G,0,,,,,0,0
APPC40317947242,Female,04/06/86,19/09/16,C10003,A,COM0033549,A,4,10000,,,Y,S122,G,200,10000,2,,,10,0
APPD70650858303,Female,15/03/89,19/09/16,C10002,A,COM0002872,B,4,3.3,B005,P,N,S122,G,0,,,,,0,0
APPE50129239411,Male,16/06/89,19/09/16,C10002,A,COM0000042,C,3,2500,B001,P,Y,S122,G,0,42000,4,16.25,1196,7,0
APPF30128096529,Female,13/09/86,19/09/16,C10046,C,COM0036687,A,4,1000,,,N,S122,G,500,,,,,0,0
APPG40398762642,Female,09/11/93,19/09/16,C10001,A,COM0040276,C,4,1201.5,B004,P,N,S122,G,0,,,,,0,0
APPH70969374707,Female,01/08/87,19/09/16,C10002,A,COM0000025,C,1,4600,B001,P,N,S122,G,585,,,,,10,0
APPI90790602827,Female,19/08/88,19/09/16,C10004,A,COM0056278,B,4,2500,B003,G,N,S122,G,2000,,,,,0,0
APPJ20264729934,Female,30/06/76,19/09/16,C10007,A,COM0009696,A,4,2200,,,N,S122,G,0,,,,,0,0
APPK70574292048,Male,30/01/89,19/09/16,C10004,A,COM0046486,A,4,3650,B003,G,Y,S122,G,0,30000,3,,,7,0
APPL10054218119,Female,25/01/92,19/09/16,C10002,A,COM0006456,B,4,1540,B019,G,N,S122,G,0,,,,,0,0
APPO30102131406,Male,05/07/88,19/09/16,C10007,A,COM0002434,A,4,3900,B033,G,Y,S122,G,0,60000,5,14.85,1423,7,0
APPP90435984525,Male,10/07/91,19/09/16,C10002,A,COM0017422,A,4,1550,B003,G,Y,S122,G,600,8000,4,31.5,295,2,0
APPR40627719746,Female,25/01/92,19/09/16,C10002,A,COM0006456,B,4,1540,B019,G,N,S122,G,0,,,,,0,0
APPT30230973911,Female,18/04/67,19/09/16,C10005,A,COM0001354,C,4,10000,B002,P,N,S122,G,4062,,,,,0,0
APPU50041439046,Female,12/03/93,19/09/16,C10002,A,COM0013513,A,4,1300,B004,P,N,S122,G,1157.2,,,,,0,0
APPV10047335114,Female,08/04/86,19/09/16,C10001,A,COM0003358,B,4,2600,B011,P,N,S122,G,300,,,,,10,0
APPX30193131334,Male,28/07/74,19/09/16,C10001,A,COM0005126,C,4,14200,B001,P,Y,S122,G,4300,10000,1,13.5,896,10,0
APPY90361575447,Female,24/01/91,19/09/16,C10001,A,COM0000992,A,4,1500,,,N,S122,G,0,,,,,0,0
APPZ40905225516,Male,07/05/79,19/09/16,C10354,C,COM0025728,A,4,20000,B002,P,Y,S122,G,1750,20000,3,,,7,0
APPA50344505625,Male,12/03/73,19/09/16,C10014,B,COM0000331,B,4,3300,,,Y,S122,G,1200,27000,4,,,7,0
APPB80173241739,Female,20/07/79,19/09/16,C10171,C,COM0008211,A,4,1500,B024,G,N,S122,G,150,,,,,0,0
APPC40774417802,Female,10/01/67,19/09/16,C10005,A,COM0007160,A,4,8000,B019,G,Y,S122,G,2450,40000,3,,,10,0
APPD10083298919,Female,28/09/87,19/09/16,C10001,A,COM0018359,A,4,1530,B007,G,N,S122,G,300,,,,,0,0
APPG80241032245,Male,06/01/92,19/09/16,C10077,C,COM0002016,C,4,1500,B003,G,Y,S122,G,220,10000,5,18.25,255,2,0
APPH30425726302,Male,21/06/84,19/09/16,C10006,A,COM0027691,C,4,1550,B001,P,Y,S122,G,0,10000,1,,,2,0
APPI10610524415,Female,08/12/83,19/09/16,C10007,A,COM0005940,C,4,530000,B001,P,Y,S122,G,0,20000,5,15.25,478,10,0
APPL30004531748,Female,30/07/70,19/09/16,C10187,C,COM0017861,A,4,1400,B024,G,N,S122,G,313.5,,,,,0,0
APPM30357054811,Male,30/10/91,19/09/16,C10005,A,COM0024307,A,4,4200,B002,P,Y,S122,G,0,100000,5,,,7,0
APPN30635799938,Male,03/08/85,19/09/16,C10005,A,COM0001972,A,4,3400,B004,P,Y,S122,G,697.4,30000,5,,,7,0
APPP40634303113,Female,27/11/93,19/09/16,C10002,A,COM0002472,C,4,1150,B002,P,N,S122,G,0,,,,,0,0
APPQ70211433221,Female,22/10/82,19/09/16,C10045,C,COM0011102,A,4,1312.6,B008,G,N,S122,G,0,,,,,0,0
APPR10689678314,Male,20/12/72,19/09/16,C10232,C,COM0000829,C,4,4400,B007,G,Y,S122,G,560,30000,4,14.25,824,7,0
APPS60101254438,Male,22/07/75,19/09/16,C10002,A,COM0039238,A,4,8500,B006,P,Y,S122,G,1500,60000,5,13.99,1396,10,0
APPU70669451615,Male,08/06/86,19/09/16,C10003,A,COM0004362,B,4,2562,B002,P,Y,S122,G,461.4,20000,5,15.75,484,7,0
APPV10598913743,Female,16/11/78,19/09/16,C10002,A,COM0047982,A,4,2900,B001,P,Y,S122,G,655.9,35000,4,,,7,0
APPW40737814805,Male,03/03/91,19/09/16,C10002,A,COM0001488,B,4,2500,B001,P,Y,S122,G,0,30000,5,15.75,726,7,0
APPX20337029929,Female,05/01/91,19/09/16,C10003,A,COM0015102,A,4,1500,,,N,S122,G,1200,,,,,0,0
APPY40518975036,Male,27/01/86,19/09/16,C10001,A,COM0000460,A,4,2750,B003,G,Y,S122,G,0,20000,3,,,7,0
APPZ50290356145,Female,07/08/87,19/09/16,C10134,C,COM0012068,C,4,1200,,,N,S122,G,1100,,,,,0,0
APPA50089209202,Male,29/10/84,19/09/16,C10021,B,COM0005742,A,4,1700,B003,G,Y,S122,G,500,13000,4,,,2,0
APPB70153898312,Male,28/06/92,19/09/16,C10016,B,COM0047219,C,4,2460,B001,P,Y,S122,G,0,40000,4,,,2,0
APPC30397108429,Female,27/12/82,19/09/16,C10007,A,COM0000237,A,4,2871,B003,G,Y,S122,G,0,52000,4,29,1842,7,0
APPD20714312532,Female,20/01/66,19/09/16,C10003,A,COM0037539,A,4,5232,,,Y,S122,G,0,131000,5,,,10,0
APPE80584238645,Male,03/03/89,19/09/16,C10009,B,COM0000018,A,1,3000,B003,G,Y,S122,G,0,43000,3,14.85,1487,7,0
APPG30633728811,Male,01/03/90,19/09/16,C10006,A,COM0014444,A,4,1800,B001,P,Y,S122,G,0,29000,4,,,2,0
APPH90307111922,Female,09/09/91,19/09/16,C10072,B,COM0044058,A,4,780,B001,P,N,S122,G,0,,,,,0,0
APPJ60058026148,Male,24/08/77,19/09/16,C10105,C,COM0015091,A,4,3100,,,Y,S122,G,1000,20000,5,19.75,527,7,0
APPK20889974209,Male,15/11/91,19/09/16,C10008,A,COM0000717,B,4,2300,B002,P,Y,S122,G,510.6,11000,3,18.15,399,2,0
APPM50798157429,Male,01/10/95,19/09/16,C10003,A,COM0046435,A,4,2000,B001,P,Y,S122,G,0,34000,4,28.5,1195,2,0
APPN50007598533,Female,12/07/86,19/09/16,C10072,B,COM0003120,B,4,1150,B001,P,N,S122,G,0,,,,,0,0
APPO60693263646,Male,21/08/81,19/09/16,C10002,A,COM0040737,A,4,1400,,,Y,S122,G,800,10000,3,,,0,0
APPP50932787703,Male,25/03/83,19/09/16,C10015,C,COM0000703,B,4,1400,B028,P,Y,S122,G,153,10000,3,,,2,0
APPS10124989035,Male,15/04/89,19/09/16,C10002,A,COM0001811,B,4,2800,B026,P,Y,S122,G,0,10000,3,,,7,0
APPT40144824145,Female,19/12/90,19/09/16,C10222,C,COM0056925,A,4,700,,,N,S122,G,250,,,,,0,0
APPV50774459316,Female,28/11/92,19/09/16,C10001,A,COM0001529,A,4,1500,,,N,S122,G,500,,,,,0,0
APPX70791662509,Female,27/11/85,19/09/16,C10003,A,COM0010423,C,4,6000,B002,P,Y,S122,G,0,30000,3,14.85,1038,10,0
APPY50106947615,Male,15/09/89,19/09/16,C10002,A,COM0000067,B,2,468400,B005,P,Y,S122,G,1753.6,100000,5,13.99,2326,10,0
APPZ60436668722,Male,16/02/88,19/09/16,C10001,A,COM0000471,A,4,3500,B022,G,Y,S122,G,566.7,50000,5,13.99,1163,7,0
APPA30016811846,Female,17/10/95,19/09/16,C10542,C,COM0013233,A,4,1500,B021,P,N,S122,G,250,,,,,0,0
APPB10740786919,Male,24/06/90,19/09/16,C10091,B,COM0002460,B,4,2700,B003,G,Y,S122,G,670,24000,2,18.15,1200,7,0
APPC80079983021,Male,29/08/80,19/09/16,C10003,A,COM0014048,C,4,2300,B009,G,Y,S122,G,200,10000,3,16.75,355,2,0
APPD50789632131,Female,17/12/84,19/09/16,C10001,A,COM0000005,A,1,1000,B001,P,N,S122,G,0,,,,,0,0
APPE30363607209,Female,23/11/87,19/09/16,C10001,A,COM0017353,B,4,1400,B002,P,N,S122,G,0,,,,,0,0
APPF50634465311,Male,17/09/80,19/09/16,C10009,B,COM0000946,A,4,4800,B003,G,Y,S122,G,0,86000,4,,,4,0
APPG10810907421,Female,28/12/84,19/09/16,C10008,A,COM0056791,B,4,6350,B002,P,N,S122,G,0,,,,,10,0
APPI80231959647,Female,19/10/85,19/09/16,C10037,B,COM0006870,A,4,9050,B001,P,Y,S122,G,3500,30000,5,,,7,0
APPK60505871812,Female,03/03/84,19/09/16,C10002,A,COM0002566,A,4,4422.4,B002,P,N,S122,G,2700,,,,,0,0
APPM80302423035,Female,02/09/90,19/09/16,C10001,A,COM0001483,B,4,3450,B001,P,N,S122,G,300,,,,,10,0
APPN70561041104,Male,10/10/79,19/09/16,C10003,A,COM0000848,B,4,17500,B006,P,Y,S122,G,2200,50000,1,,,10,0
APPO30318973223,Male,20/07/85,19/09/16,C10002,A,COM0000842,B,4,10700,B005,P,Y,S122,G,3900,20000,2,13.99,960,10,0
APPS60566201632,Male,28/12/80,19/09/16,C10007,A,COM0006507,B,4,3200,B002,P,Y,S122,G,0,10000,4,18.15,295,10,0
APPT50246192706,Male,05/04/88,19/09/16,C10001,A,COM0000364,B,4,4600,B004,P,Y,S122,G,0,10000,2,,,10,0
APPU80162846813,Male,11/05/90,19/09/16,C10007,A,COM0020840,A,4,2000,B003,G,Y,S122,G,0,27000,3,,,2,0
APPW70315551039,Female,27/05/90,19/09/16,C10007,A,COM0032348,A,4,500,B003,G,N,S122,G,220,,,,,0,0
APPX60449681147,Female,12/05/81,19/09/16,C10002,A,COM0056562,A,4,8000,B001,P,Y,S122,G,0,100000,5,,,10,0
APPA80569954404,Female,07/04/91,19/09/16,C10006,A,COM0006109,C,4,1800,,,N,S122,G,0,,,,,2,0
APPB30995467517,Male,09/06/87,19/09/16,C10011,B,COM0046610,A,4,1500,,,Y,S122,G,0,8000,1,,,2,0
APPC20177691625,Male,05/09/88,19/09/16,C10002,A,COM0000027,B,2,1995,B004,P,Y,S122,G,0,20000,4,13,537,2,0
APPD70922226732,Male,10/09/86,19/09/16,C10002,A,COM0013177,B,4,2300,B006,P,Y,S122,G,0,10000,2,28.5,551,2,0
APPF50938861945,Male,03/10/88,19/09/16,C10041,C,COM0000009,A,1,3250,B004,P,Y,S122,G,0,20000,3,19.75,741,10,0
APPG40519282002,Male,01/10/76,19/09/16,C10006,A,COM0000003,B,2,10000,B005,P,Y,S122,G,0,60000,5,,,10,0
APPH10049887112,Male,07/04/86,19/09/16,C10005,A,COM0009001,A,4,3450,B009,G,Y,S122,G,0,20000,2,13.99,960,7,0
APPI60650912226,Female,05/12/85,19/09/16,C10013,B,COM0001913,A,4,2.5,B003,G,N,S122,G,0,,,,,0,0
APPJ20919462346,Male,28/06/90,19/09/16,C10009,B,COM0004989,C,4,3500,B027,G,Y,S122,G,0,63000,4,,,7,0
APPK80754583415,Male,03/03/74,19/09/16,C10002,A,COM0030813,B,4,2480,B003,G,Y,S122,G,0,42000,4,28.5,1476,2,0
APPL20419605526,Female,21/12/75,19/09/16,C10007,A,COM0011228,A,4,2500,B001,P,N,S122,G,1650,,,,,0,0
APPM80682463639,Male,30/10/85,19/09/16,C10004,A,COM0000326,C,4,3300,B002,P,Y,S122,G,0,78000,4,,,10,0
APPN10237169741,Female,01/06/86,20/09/16,C10003,A,COM0003321,A,4,2500,B001,P,N,S122,G,170,,,,,0,0
APPP20013206939,Male,10/06/91,19/09/16,C10006,A,COM0000521,C,4,1550,B014,P,Y,S122,G,0,20000,4,13.5,542,2,0
APPQ80246939012,Male,08/07/88,19/09/16,C10004,A,COM0002644,B,4,5000,B004,P,Y,S122,G,0,10000,1,,,10,0
APPR30237841139,Female,24/08/90,22/09/16,C10005,A,COM0000003,B,2,1180,B002,P,N,S122,G,0,,,,,0,0
APPS30926526219,Male,20/07/93,19/09/16,C10001,A,COM0000360,B,4,2150,B003,G,Y,S122,G,0,20000,3,16.75,711,2,0
APPT70183926343,Male,05/10/84,19/09/16,C10118,C,COM0001414,C,4,1780,B002,P,Y,S122,G,359.6,10000,3,18.25,363,2,0
APPU70708958414,Female,01/07/84,19/09/16,C10001,A,COM0006266,A,4,1570,B001,P,N,S122,G,509.7,,,,,0,0
APPV90512664529,Female,28/11/92,19/09/16,C10001,A,COM0001529,A,4,1500,,,N,S122,G,300,,,,,0,0
APPW20424637633,Male,17/12/86,19/09/16,C10003,A,COM0045522,A,4,2200,B001,P,Y,S122,G,800,14000,4,,,2,0
APPX80567457748,Male,27/12/79,21/09/16,C10014,B,COM0016028,A,4,2500,,,Y,S122,G,0,20000,5,,,7,0
APPY80789556805,Male,29/04/83,19/09/16,C10003,A,COM0040458,A,4,2700,B006,P,Y,S122,G,195,20000,4,16.75,575,7,0
APPA90725002046,Female,23/10/77,19/09/16,C10013,B,COM0000209,C,4,8500,B001,P,N,S122,G,2900,,,,,0,1
APPB30220356109,Female,06/12/81,19/09/16,C10006,A,COM0035878,A,4,2500,B018,G,Y,S122,G,0,42000,4,,,2,0
APPC30117928212,Male,26/05/81,19/09/16,C10001,A,COM0036108,A,4,4000,B010,G,Y,S122,G,0,49000,4,14.85,1360,10,0
APPD90804035329,Female,01/07/85,19/09/16,C10485,C,COM0005975,B,4,1944,B014,P,N,S122,G,450,,,,,0,0
APPE40681636438,Female,22/04/86,19/09/16,C10016,B,COM0014217,B,4,5100,B001,P,N,S122,G,1300,,,,,7,0
APPF60027846546,Male,07/08/90,19/09/16,C10005,A,COM0000003,B,2,2600,B001,P,Y,S122,G,678.7,44000,5,,,7,0
APPG40898026607,Male,16/05/90,19/09/16,C10007,A,COM0000013,A,1,1500,B001,P,Y,S122,G,0,22000,4,13,590,2,0
APPI80959372822,Female,11/09/90,19/09/16,C10006,A,COM0000108,C,1,1000,B004,P,N,S122,G,0,,,,,0,0
APPK30617562001,Male,10/06/83,19/09/16,C10003,A,COM0000149,C,4,9500,B004,P,Y,S122,G,2000,100000,4,13,2683,10,0
APPL10712369119,Male,28/01/65,29/09/16,C10001,A,COM0001323,A,4,3600,B001,P,Y,S122,G,0,50000,5,13.99,1163,10,0
APPM30315514231,Female,28/07/87,19/09/16,C10003,A,COM0000014,A,,1750,B002,P,N,S122,G,471.7,,,,,0,0
APPN70097844306,Female,24/02/90,19/09/16,C10003,A,COM0035165,A,4,3920,B004,P,N,S122,G,2000,,,,,0,0
APPO20968176415,Female,14/01/91,19/09/16,C10002,A,COM0009891,A,4,7000,,,N,S122,G,,,,,,10,0
APPQ80876458632,Male,01/10/88,19/09/16,C10019,B,COM0035415,A,4,1200,B010,G,Y,S122,G,350,8000,3,35.5,364,2,0
APPS60259833822,Female,01/07/85,19/09/16,C10485,C,COM0005975,B,4,1944,B014,P,N,S122,G,450,,,,,0,0
APPT40660033935,Male,10/12/84,19/09/16,C10003,A,COM0005114,B,4,2050,B002,P,Y,S122,G,0,35000,4,,,2,0
APPU50400036042,Female,02/05/81,19/09/16,C10001,A,COM0007628,A,4,1950,,,N,S122,G,1000,,,,,0,0
APPV50229539101,Female,07/03/92,19/09/16,C10005,A,COM0002890,B,4,2404.3,B004,P,N,S122,G,0,,,,,0,0
APPX70436081347,Female,19/12/76,19/09/16,C10008,A,COM0053254,A,4,2700,B001,P,Y,S122,G,0,10000,3,,,7,0
APPY10582564406,Female,26/05/78,19/09/16,C10143,B,COM0011846,A,4,2200,B010,G,Y,S122,G,500,14000,2,,,2,0
APPZ90787074513,Male,25/07/86,19/09/16,C10005,A,COM0002890,B,4,1500,B004,P,Y,S122,G,0,15000,3,31.5,649,2,0
APPB10861284738,Male,03/03/88,19/09/16,C10002,A,COM0050331,A,4,1600,B003,G,Y,S122,G,0,20000,4,31.5,738,2,0
APPC10022033824,Male,17/03/83,19/09/16,C10001,A,COM0049051,A,4,9990,B002,P,Y,S122,G,0,150000,4,19.05,4489,7,0
APPD40528676935,Male,21/10/85,19/09/16,C10003,A,COM0056003,A,4,1864.3,B002,P,Y,S122,G,0,31000,4,,,2,0
APPE30722288045,Male,24/01/88,26/09/16,C10003,A,COM0000034,C,1,4100,B004,P,Y,S122,G,786.6,30000,5,,,10,0
APPG10176259219,Female,23/06/84,19/09/16,C10003,A,COM0013005,A,4,1350,,,N,S122,G,354.9,,,,,0,0
APPH30917638325,Male,05/05/86,19/09/16,C10005,A,COM0000306,C,4,1500,B001,P,Y,S122,G,0,24000,4,18.25,708,2,0
APPI20216627434,Female,31/08/84,25/09/16,C10003,A,COM0000033,B,2,3050,B001,P,N,S122,G,100,,,,,0,0
APPJ40935083542,Female,28/03/85,19/09/16,C10002,A,COM0000319,B,4,4200,B041,P,Y,S122,G,164.9,30000,2,,,10,0
APPK20364547601,Male,18/09/82,19/09/16,C10002,A,COM0047956,A,4,2041.6,B003,G,Y,S122,G,0,34000,4,28.5,1195,2,0
APPM90501818812,Female,05/05/86,19/09/16,C10005,A,COM0000306,C,4,1092.6,B001,P,N,S122,G,0,,,,,0,0
APPN50990273926,Male,19/04/92,19/09/16,C10008,A,COM0000213,C,4,2700,B001,P,Y,S122,G,0,51000,4,18.15,1502,4,0
APPO80461045048,Female,25/04/87,19/09/16,C10003,A,COM0031069,C,4,1480,B004,P,N,S122,G,0,,,,,0,0
APPP60339796105,Male,23/01/86,19/09/16,C10003,A,COM0005022,B,4,10500,B004,P,Y,S122,G,0,120000,4,12.99,3219,7,0
APPQ80413986215,Male,17/05/82,19/09/16,C10006,A,COM0038732,B,4,6000,B004,P,Y,S122,G,0,108000,4,,,7,0
APPR80878578326,Male,31/07/89,19/09/16,C10005,A,COM0000341,B,4,1250,B001,P,Y,S122,G,0,10000,4,31.5,369,2,0
APPS80816432441,Male,15/09/85,19/09/16,C10025,A,COM0008279,C,4,4600,B004,P,Y,S122,G,0,40000,3,13.99,1367,10,0
APPT90907553507,Female,31/08/84,19/09/16,C10003,A,COM0002450,B,4,3050,B001,P,N,S122,G,1310,,,,,0,0
APPU40931851615,Male,09/12/81,19/09/16,C10003,A,COM0024718,B,4,4800,B011,P,Y,S122,G,534.8,50000,5,13.99,1163,10,0
APPV40532515729,Male,28/08/89,19/09/16,C10004,A,COM0000732,B,4,1582.2,B001,P,Y,S122,G,362.8,10000,3,31.5,433,2,0
APPW70893879848,Female,01/06/91,19/09/16,C10001,A,COM0000271,A,4,2800,B003,G,Y,S122,G,0,48000,4,,,4,0
APPX80791332914,Male,02/01/83,19/09/16,C10005,A,COM0053654,A,4,1500,B017,G,Y,S122,G,3.6,20000,3,31.5,866,2,0
APPY30709914033,Male,23/12/89,19/09/16,C10002,A,COM0009506,C,4,1900,B013,G,Y,S122,G,0,30000,3,,,2,0
APPZ30426767101,Female,24/04/74,19/09/16,C10012,A,COM0046380,C,4,1380,B002,P,N,S122,G,0,,,,,0,0
APPA70865344211,Male,08/11/85,19/09/16,C10009,B,COM0027803,A,4,2620,B002,P,Y,S122,G,0,47000,4,14.85,1304,4,0
APPB50938348331,Male,22/01/77,19/09/16,C10003,A,COM0051690,B,4,3200,B006,P,Y,S122,G,0,50000,5,,,7,0
APPC80228481448,Male,17/10/92,19/09/16,C10003,A,COM0000148,C,4,2000,B005,P,Y,S122,G,0,20000,5,,,4,0
APPD50922052505,Female,04/05/86,19/09/16,C10006,A,COM0012856,B,4,7000,B001,P,N,S122,G,3000,,,,,0,0
APPF60311515748,Female,13/09/83,19/09/16,C10001,A,COM0042218,B,4,1750,B017,G,N,S122,G,0,,,,,0,0
APPG20824491817,Female,25/06/83,19/09/16,C10005,A,COM0025342,A,4,250,B008,G,N,S122,G,3.6,,,,,0,0
APPJ70096847105,Male,24/06/89,19/09/16,C10003,A,COM0045030,A,4,3000,B002,P,Y,S122,G,1000,14000,2,27,761,7,0
APPK40494997214,Female,05/12/92,19/09/16,C10005,A,COM0006800,A,4,2100,B004,P,Y,S122,G,0,20000,3,28.5,833,2,0
APPM10717468442,Male,17/05/90,19/09/16,C10005,A,COM0000769,C,4,2800,B002,P,Y,S122,G,0,52000,4,,,4,0
APPN50618521509,Male,01/09/85,19/09/16,C10015,C,COM0006254,A,4,2930,B004,P,Y,S122,G,118,50000,5,,,7,0
APPO60468254629,Male,21/11/91,19/09/16,C10002,A,COM0036897,A,4,5200,B002,P,Y,S122,G,0,30000,2,14.85,1452,7,0
APPP70256781736,Male,13/06/90,19/09/16,C10004,A,COM0003721,B,4,7000,B002,P,Y,S122,G,723,99000,3,15.25,3444,10,0
APPQ80039323848,Female,10/11/88,19/09/16,C10006,A,COM0000280,A,4,1800,B002,P,N,S122,G,0,,,,,0,0
APPR70683151915,Male,12/03/73,19/09/16,C10073,C,COM0002287,A,4,2500,B001,P,Y,S122,G,885.2,15000,5,15.5,361,7,0
APPS50039064025,Male,20/06/92,19/09/16,C10030,B,COM0003994,A,4,1100,B001,P,Y,S122,G,200,9000,3,37,417,2,0
APPT20072505132,Male,20/08/78,19/09/16,C10030,B,COM0000465,C,4,6000,B003,G,Y,S122,G,2300,50000,5,15.75,1209,7,0
APPU70949839244,Female,22/11/91,19/09/16,C10002,A,COM0039144,B,4,10000,B001,P,Y,S122,G,660,10000,1,,,7,0
APPV40273826306,Male,26/05/86,19/09/16,C10001,A,COM0025098,A,4,12000,B004,P,Y,S122,G,500,50000,3,15.25,1739,10,0
APPW70941525417,Female,30/11/93,19/09/16,C10003,A,COM0021546,A,4,3000,B002,P,Y,S122,G,0,50000,5,,,7,0
APPX10432455525,Female,27/11/85,19/09/16,C10003,A,COM0006913,C,4,6000,B002,P,Y,S122,G,0,30000,3,14.9,1038,10,0
APPZ90069068748,Male,14/03/90,19/09/16,C10003,A,COM0000028,B,3,1950,B001,P,Y,S122,G,170.4,20000,5,18.25,511,2,0
APPB30753271912,Male,26/10/86,19/09/16,C10036,C,COM0000475,C,4,2025.9,B001,P,Y,S122,G,347.1,15000,5,18.15,382,2,0
APPC90871944032,Female,12/11/86,19/09/16,C10005,A,COM0007961,B,4,5795.9,B001,P,N,S122,G,2500,,,,,0,0
APPE20005697223,Female,21/03/85,19/09/16,,,COM0000013,A,1,7000,,,N,S122,G,2460,,,,,0,0
APPF90812564347,Female,16/12/88,19/09/16,,,COM0000695,A,4,2100,,,N,S122,G,0,,,,,0,0
APPG80516612403,Female,13/03/85,19/09/16,,,COM0000541,A,4,4700,,,N,S122,G,1232.4,,,,,0,0
APPH10390078514,Female,14/04/87,19/09/16,,,COM0001281,C,4,2000,,,N,S122,G,0,,,,,0,0
APPI40014558621,Female,01/06/70,19/09/16,,,,,,6800,,,N,S122,G,0,,,,,0,0
APPJ20680443744,Female,02/07/92,19/09/16,,,COM0000021,A,1,2500,,,N,S122,G,800,,,,,0,0
APPK60495301809,Female,06/06/78,19/09/16,,,COM0002629,B,4,8000,,,N,S122,G,0,,,,,0,0
APPL10419437916,Female,01/01/86,19/09/16,,,COM0002629,B,4,8000,,,N,S122,G,0,,,,,0,0
APPM40521247026,Female,17/01/88,19/09/16,,,,,,2100,,,N,S122,G,0,,,,,0,0
APPN70399168139,Female,18/08/91,19/09/16,,,,,,2900,B010,G,N,S122,G,150,,,,,0,0
APPO10543316207,Female,25/08/63,19/09/16,,,,,,4350,B004,P,N,S122,G,1000,,,,,0,0
APPP30208997314,Female,03/03/86,19/09/16,,,COM0047039,B,4,1450,B013,G,N,S122,G,0,,,,,0,0
APPQ80125353425,Female,26/02/90,19/09/16,,,COM0001002,B,4,2200,,,N,S122,G,0,,,,,0,0
APPR90000128533,Female,01/11/88,19/09/16,,,COM0026491,A,4,4000,B001,P,N,S122,G,0,,,,,0,0
APPS30723147642,Female,22/10/88,19/09/16,,,COM0000003,B,2,2100,,,N,S122,G,975,,,,,0,0
APPV60375594908,Female,09/03/93,19/09/16,,,,,,2500,,,N,S122,G,0,,,,,0,0
APPW50702886016,Female,08/06/90,19/09/16,,,COM0000003,B,2,2733,,,N,S122,G,683.5,,,,,0,0
APPY10576416245,Female,19/02/82,19/09/16,,,,,,6000,,,N,S122,G,2000,,,,,0,0
APPZ40867224303,Female,14/09/77,19/09/16,,,,,,5100,,,N,S122,G,0,,,,,0,0
APPA70521599419,Female,13/10/89,19/09/16,,,,,,2600,,,N,S122,G,0,,,,,0,0
APPC20798798648,Female,02/04/85,19/09/16,,,,,,3100,,,N,S122,G,10000,,,,,0,0
APPD90023461713,Female,23/06/79,19/09/16,C10006,A,COM0037797,C,4,3960,B010,G,N,S122,G,1900,,,,,0,0
APPE20126361828,Male,11/01/90,19/09/16,C10001,A,COM0000005,A,1,10000,B001,P,Y,S122,G,0,100000,5,15,2379,10,0
APPF60972778901,Male,06/01/83,19/09/16,C10003,A,COM0000740,B,4,2500,B002,P,Y,S122,G,0,60000,5,17,1491,7,0
APPG20886625017,Male,18/04/89,19/09/16,C10132,C,COM0048938,B,4,1501,B001,P,Y,S122,G,0,35000,5,13.75,810,2,0
APPI70557347235,Female,04/10/83,19/09/16,C10004,A,COM0003062,B,4,6770,B002,P,N,S122,G,0,,,,,10,0
APPK30885297407,Male,20/06/82,19/09/16,C10001,A,COM0001357,C,4,13000,B004,P,Y,S122,G,1800,50000,5,,,10,0
APPM70876703623,Female,14/04/88,19/09/16,C10001,A,COM0022579,A,4,4228.4,B004,P,Y,S122,G,0,76000,4,13.99,2076,10,0
