,Price,Bedroom,Bathroom,sqft,zipcode,Address
100902,"$439,900",4 Bd,3 Bath,"3,081 Sqft",24343,"85 Stag Ln.,
       
        Hillsville, VA 24343"
100903,"$189,000",3 Bd,2 Bath,"1,620 Sqft",24360,"3126 MAJOR GRAHAMS Road,
       
        Max Meadows, VA 24360"
100904,"$439,000",3 Bd,2 Bath,"1,965 Sqft",24360,"5364 E LEE HIGHWAY,
       
        Max Meadows, VA 24360"
100905,"$698,000",5 Bd,4 Bath,"3,557 Sqft",24324,"2728 Eagle Drive,
       
        Draper, VA 24324"
100906,"$899,900",3 Bd,2 Bath,"1,562 Sqft",24347,"3177 Windsong Rd,
       
        Allisonia, VA 24347"
100907,"$899,900",3 Bd,2 Bath,"1,562 Sqft",24347,"3177 Windsong Road,
       
        Allisonia, VA 24347"
100908,"$228,900",3 Bd,2 Bath,"1,356 Sqft",24312,"1918 PLEASANTVIEW Road,
       
        Austinville, VA 24312"
100909,"$139,000",2 Bd,1 Bath,708 Sqft,24343,"3393 Poplar Camp Rd,
       
        Hillsville, VA 24343"
100910,"$589,900",4 Bd,3 Bath,"2,743 Sqft",24324,"3589 LEE Highway,
       
        Draper, VA 24324"
100911,"$309,900",3 Bd,2 Bath,"1,400 Sqft",24360,"4530 E Lee Highway,
       
        Max Meadows, VA 24360"
100912,"$279,000",4 Bd,1 Bath,"1,856 Sqft",24312,"3355 Austinville Rd,
       
        Austinville, VA 24312"
100913,"$115,000",2 Bd,2 Bath,"1,004 Sqft",24343,"2794 Buck Horn Rd,
       
        Hillsville, VA 24343"
100914,"$299,000",3 Bd,2 Bath,"2,256 Sqft",24314,"5700 Grapefield Rd,
       
        Bastian, VA 24314"
100915,"$235,000",4 Bd,3 Bath,"2,016 Sqft",24314,"11504 Grapefield Rd.,
       
        Bastian, VA 24314"
100916,"$63,000",3 Bd,1 Bath,"1,477 Sqft",24314,"4866 N Scenic Hwy,
       
        Bastian, VA 24314"
100917,"$65,000",,,,24314,"00 Gene's Lane,
       
        BASTIAN, VA 24314"
100918,"$109,800",,,,24314,"3 Lot 31,
       
        CLEAR FORK, VA 24314"
100919,"$349,900",4 Bd,3 Bath,"2,184 Sqft",24315,"173 North Chinquapin Lane,
       
        BLAND, VA 24315"
100920,"$245,000",8 Bd,5 Bath,"2,800 Sqft",24124,"283 Wolf Creek Highway,
       
        Narrows, VA 24124"
100921,"$159,000",4 Bd,2 Bath,"2,400 Sqft",24701,"3232 Ridgecrest,
       
        BLUEFIELD, WV 24701"
100922,"$220,000",3 Bd,1 Bath,"2,467 Sqft",24701,"311 Gideon Ln,
       
        BLUEFIELD, WV 24701"
100923,"$99,900",2 Bd,1 Bath,"1,177 Sqft",24701,"4035 Brierwood Lane,
       
        BLUEFIELD, WV 24701"
100924,"$130,000",4 Bd,3 Bath,"1,478 Sqft",24701,"3401 Gateway Drive,
       
        BLUEFIELD, WV 24701"
100925,"$379,000",4 Bd,3 Bath,"2,960 Sqft",24701,"730 Parkway,
       
        BLUEFIELD, WV 24701"
100926,"$157,000",4 Bd,2 Bath,"1,648 Sqft",24701,"2513 Grandview St.,
       
        BLUEFIELD, WV 24701"
100927,"$329,900",5 Bd,4 Bath,"3,953 Sqft",24701,"308 Parkway,
       
        BLUEFIELD, WV 24701"
100928,"$384,900",4 Bd,4 Bath,"3,435 Sqft",24701,"2112 Mountain View Avenue,
       
        BLUEFIELD, WV 24701"
100929,"$175,000",3 Bd,2 Bath,"1,384 Sqft",24701,"1234 LARCHMONT AVE,
       
        BLUEFIELD, WV 24701"
100930,"$359,900",5 Bd,5 Bath,"3,615 Sqft",24701,"609 Oakhurst Avenue,
       
        BLUEFIELD, WV 24701"
100931,"$513,427",4 Bd,5 Bath,"3,921 Sqft",24701,"701 Edgewood Road,
       
        BLUEFIELD, WV 24701"
100932,"$159,900",4 Bd,2 Bath,"2,004 Sqft",24701,"420 Albemarle,
       
        BLUEFIELD, WV 24701"
100933,"$100,000",7 Bd,5 Bath,"3,846 Sqft",24701,"2009 Walton Avenue,
       
        BLUEFIELD, WV 24701"
100934,"$129,900",4 Bd,2 Bath,"1,872 Sqft",24701,"1920 Walton,
       
        BLUEFIELD, WV 24701"
100935,"$134,900",2 Bd,1 Bath,"1,282 Sqft",24701,"503 Mountain View,
       
        BLUEFIELD, WV 24701"
100936,"$699,000",,,,24315,"621 Point Pleasant Rd,
       
        Bland, VA 24315"
100937,"$119,000",3 Bd,1 Bath,"1,156 Sqft",24315,"1093 Walkers Creek Rd,
       
        Bland, VA 24315"
100938,"$139,000",2 Bd,1 Bath,"1,000 Sqft",24315,"3268 Wilderness Rd.,
       
        Bland, VA 24315"
100939,"$145,000",,,,24315,"41 Acres E Blue Grass Trl,
       
        Bland, VA 24315"
100940,"$250,000",3 Bd,3 Bath,"1,296 Sqft",24315,"3106 Wilderness Rd.,
       
        Bland, VA 24315"
100941,"$279,000",,,,24315,"TBD S SCENIC Highway,
       
        Bland, VA 24315"
100942,"$300,000",3 Bd,2 Bath,"1,887 Sqft",24315,"5183 Kimberling Rd,
       
        Bland, VA 24315"
100943,"$349,900",4 Bd,3 Bath,"2,184 Sqft",24315,"173 North Chinquapin Lane,
       
        BLAND, VA 24315"
100944,"$420,000",,,,24315,"Tbd Byrnes Chapel Road,
       
        Bland, VA 24315"
100945,"$18,900",,,,24315,"Lot 5 N Sunset Lane,
       
        Bland, VA 24315"
100946,"$19,700",,,,24315,"Lot 9 N Sunset Lane,
       
        Bland, VA 24315"
100947,"$20,000",,,,24315,"Lot 6 N Sunset Lane,
       
        Bland, VA 24315"
100948,"$20,800",,,,24315,"Lot 4 N Sunset Lane,
       
        Bland, VA 24315"
100949,"$20,900",,,,24315,"Lot 3 Sunset Lane,
       
        Bland, VA 24315"
100950,"$28,900",,,,24315,"Lot12/14 Lake Forest Lane,
       
        Bland, VA 24315"
100951,"$2,195,000",3 Bd,3 Bath,"1,076 Sqft",24315,"4210 SKYDUSKY RD,
       
        BLAND, VA 24315"
100952,"$63,000",3 Bd,1 Bath,"1,477 Sqft",24314,"4866 N Scenic Hwy,
       
        Bastian, VA 24314"
100953,"$299,000",3 Bd,2 Bath,"2,256 Sqft",24314,"5700 Grapefield Rd,
       
        Bastian, VA 24314"
100954,"$245,000",8 Bd,5 Bath,"2,800 Sqft",24124,"283 Wolf Creek Highway,
       
        Narrows, VA 24124"
100955,"$159,000",4 Bd,2 Bath,"2,400 Sqft",24701,"3232 Ridgecrest,
       
        BLUEFIELD, WV 24701"
100956,"$175,000",3 Bd,2 Bath,"1,384 Sqft",24701,"1234 LARCHMONT AVE,
       
        BLUEFIELD, WV 24701"
100957,"$130,000",4 Bd,3 Bath,"1,478 Sqft",24701,"3401 Gateway Drive,
       
        BLUEFIELD, WV 24701"
100958,"$369,000",4 Bd,2 Bath,"3,820 Sqft",24370,"437 Still House Hollow Road,
       
        Saltville, VA 24370"
100959,"$225,000",3 Bd,2 Bath,"3,240 Sqft",24370,"3057 Saltville Highway,
       
        Saltville, VA 24370"
100960,"$199,900",2 Bd,1 Bath,720 Sqft,24370,"258 & 278 Still House Hollow Road,
       
        Saltville, VA 24370"
100961,"$119,000",3 Bd,1 Bath,"1,550 Sqft",24370,"240 Beaver Creek Rd,
       
        Saltville, VA 24370"
100962,"$795,000",3 Bd,4 Bath,"4,044 Sqft",24370,"1283 Valley Road,
       
        Saltville, VA 24370"
100963,"$289,000",3 Bd,1 Bath,"1,288 Sqft",24354,"1680 Cougar Lane,
       
        Marion, VA 24354"
100964,"$449,900",3 Bd,2 Bath,"1,790 Sqft",24370,"422 Old Tram Road Road,
       
        Saltville, VA 24370"
100965,"$449,000",3 Bd,3 Bath,"1,789 Sqft",24354,"1580 Cleghorn Valley Rd,
       
        Marion, VA 24354"
100966,"$175,000",3 Bd,1 Bath,"1,534 Sqft",24637,"209 Pounding Mill Branch,
       
        Pounding Mill, VA 24637"
100967,"$119,900",3 Bd,1 Bath,"1,225 Sqft",24370,"219 OLD QUARRYROAD,
       
        Saltville, VA 24370"
100968,"$329,000",4 Bd,2 Bath,"2,571 Sqft",24609,"396 Cordelia,
       
        Cedar Bluff, VA 24609"
100969,"$575,000",6 Bd,6 Bath,"4,112 Sqft",24637,"135 STAR STREET,
       
        Pounding Mill, VA 24637"
100970,"$294,900",4 Bd,4 Bath,"3,309 Sqft",24609,"4082 Steelsburg HWY,
       
        Cedar Bluff, VA 24609"
100971,"$199,000",3 Bd,2 Bath,"1,880 Sqft",24637,"1246 Thru Dr,
       
        Pounding Mill, VA 24637"
100972,"$2,200,000",5 Bd,5 Bath,"9,775 Sqft",24651,"1101 Six Farm Road,
       
        Tazewell, VA 24651"
100973,"$199,900",3 Bd,3 Bath,"2,140 Sqft",24637,"243 Southview St.,
       
        Pounding Mill, VA 24637"
100974,"$214,900",3 Bd,2 Bath,"1,564 Sqft",24637,"386 Keen Road,
       
        Pounding Mill, VA 24637"
100975,"$49,500",3 Bd,2 Bath,"1,700 Sqft",24637,"18394 Gov George C. Peery Highway,
       
        Pounding Mill, VA 24637"
100976,"$450,000",3 Bd,3 Bath,"1,979 Sqft",24609,"689 Ascue Road,
       
        Cedar Bluff, VA 24609"
100977,"$439,000",3 Bd,3 Bath,"2,351 Sqft",24319,"927 Old Stage Road,
       
        Chilhowie, VA 24319"
100978,"$199,900",2 Bd,2 Bath,"1,404 Sqft",24319,"542 Sulpher Spring Road,
       
        Chilhowie, VA 24319"
100979,"$125,000",3 Bd,1 Bath,"1,008 Sqft",24609,"167 Bane Bottom Ave,
       
        Cedar Bluff, VA 24609"
100980,"$279,000",,,,24317,"4160 Flower Gap Rd,
       
        Cana, VA 24317"
100981,"$86,940",3 Bd,1 Bath,"1,276 Sqft",24317,"83 Shady Valley Road,
       
        Cana, VA 24317"
100982,"$99,900",,,,24317,"13376 Fancy Gap Hwy,
       
        Cana, VA 24317"
100983,"$119,900",,,,24317,"0 Bear Trail,
       
        Cana, VA 24317"
100984,"$235,000",3 Bd,2 Bath,"2,148 Sqft",24317,"2282 Old Pipers Gap Rd,
       
        Cana, VA 24317"
100985,"$300,000",2 Bd,1 Bath,"1,332 Sqft",24317,"4160 Flower Gap Rd,
       
        Cana, VA 24317"
100986,"$49,900",,,,24317,"1249 Little Bear Trail,
       
        Cana, VA 24317"
100987,"$489,000",3 Bd,3 Bath,"1,930 Sqft",24328,"746 Cascade Trail,
       
        Fancy Gap, VA 24328"
100988,"$299,900",4 Bd,3 Bath,"1,998 Sqft",24328,"397 Cascade Trl,
       
        Fancy Gap, VA 24328"
100989,"$220,000",4 Bd,2 Bath,"1,540 Sqft",24328,"174 Olympus Dr,
       
        Fancy Gap, VA 24328"
100990,"$159,900",3 Bd,1 Bath,"1,392 Sqft",24328,"107 Fox Glen Rd,
       
        Fancy Gap, VA 24328"
100991,"$375,000",3 Bd,2 Bath,"1,554 Sqft",27030,"3223 W Pine Street,
       
        Mount Airy, NC 27030"
100992,"$189,900",2 Bd,2 Bath,"1,264 Sqft",27030,"120 Anna Way,
       
        Mount Airy, NC 27030"
100993,"$684,000",2 Bd,2 Bath,"2,650 Sqft",24328,"536 Mountain View Dr,
       
        Fancy Gap, VA 24328"
100994,"$395,000",3 Bd,3 Bath,"2,373 Sqft",24328,"89 Boulder Way,
       
        Fancy Gap, VA 24328"
100995,"$349,000",3 Bd,2 Bath,"1,311 Sqft",24328,"106 Rhododendron Ln,
       
        Fancy Gap, VA 24328"
100996,"$175,000",3 Bd,1 Bath,"1,150 Sqft",24328,"11 Chantilly Dr,
       
        Fancy Gap, VA 24328"
100997,"$649,000",3 Bd,4 Bath,"3,189 Sqft",24328,"695 Morning Side Trl,
       
        Fancy Gap, VA 24328"
100998,"$389,900",4 Bd,2 Bath,"2,025 Sqft",24328,"39 Beamers Knob Rd,
       
        Fancy Gap, VA 24328"
100999,"$249,900",3 Bd,2 Bath,"1,352 Sqft",24328,"327 Alpine Crest,
       
        Fancy Gap, VA 24328"
101000,"$299,500",2 Bd,1 Bath,"1,356 Sqft",24328,"324 Springbud Road,
       
        Fancy Gap, VA 24328"
101001,"$139,000",2 Bd,1 Bath,"1,436 Sqft",24328,"73 Thunder Ridge Rd,
       
        Fancy Gap, VA 24328"
101002,"$99,000",,,,24318,"Tbd Old Wilderness Road,
       
        Ceres, VA 24318"
101003,"$127,000",,,,24318,"Tbd Lick Creek RD,
       
        Ceres, VA 24318"
101004,"$279,000",2 Bd,1 Bath,"1,200 Sqft",24318,"8163 W Blue Grass Trail,
       
        Ceres, VA 24318"
101005,"$5,900,000",5 Bd,4 Bath,"5,500 Sqft",24651,"1679 WOLF CREEK DR,
       
        TAZEWELL, VA 24651"
101006,"$279,000",3 Bd,2 Bath,"1,400 Sqft",24368,"790 N Main Street,
       
        Rural Retreat, VA 24368"
101007,"$175,000",3 Bd,2 Bath,"1,512 Sqft",24651,"2563 Beartown Road,
       
        Tazewell, VA 24651"
101008,"$330,000",3 Bd,3 Bath,"1,972 Sqft",24368,"262 Sherwood Ave,
       
        Rural Retreat, VA 24368"
101009,"$139,900",3 Bd,1 Bath,975 Sqft,24651,"299 Clear Fork Road,
       
        Tazewell, VA 24651"
101010,"$289,500",4 Bd,3 Bath,"2,153 Sqft",24651,"141 HICKORY RIDGE DRIVE,
       
        Tazewell, VA 24651"
101011,"$189,900",3 Bd,2 Bath,"1,400 Sqft",24368,"208 Mountain View Avenue,
       
        Rural Retreat, VA 24368"
101012,"$255,900",4 Bd,2 Bath,"1,493 Sqft",24368,"308 Maple Avenue,
       
        Rural Retreat, VA 24368"
101013,"$160,000",2 Bd,1 Bath,"1,242 Sqft",24311,"1492 Rocky Hollow Road,
       
        Atkins, VA 24311"
101014,"$179,900",3 Bd,2 Bath,"1,630 Sqft",24311,"6616 Lee Highway,
       
        Atkins, VA 24311"
101015,"$299,000",3 Bd,2 Bath,"2,256 Sqft",24314,"5700 Grapefield Rd,
       
        Bastian, VA 24314"
101016,"$295,000",3 Bd,2 Bath,"1,311 Sqft",24368,"2352 Cedar Springs Road,
       
        Rural Retreat, VA 24368"
101017,"$89,950",3 Bd,2 Bath,"1,338 Sqft",24651,"481 Hill,
       
        Tazewell, VA 24651"
101018,"$153,000",3 Bd,2 Bath,"1,136 Sqft",24630,"204 Shirley St.,
       
        North Tazewell, VA 24630"
101019,"$169,900",3 Bd,2 Bath,"1,527 Sqft",24651,"140 Ben Bolt Ave,
       
        Tazewell, VA 24651"
101020,"$159,000",3 Bd,2 Bath,"1,538 Sqft",24630,"148 Royal Oak Rd,
       
        NORTH TAZEWELL, VA 24630"
101021,"$139,000",3 Bd,3 Bath,"2,350 Sqft",24630,"249 Schoolhouse Road,
       
        North Tazewell, VA 24630"
101022,"$197,500",3 Bd,2 Bath,"1,492 Sqft",24651,"30843 Governor G C Peery Hwy,
       
        NORTH TAZEWELL, VA 24651"
101023,"$179,900",3 Bd,2 Bath,"1,406 Sqft",24651,"1076 Dogwood Rd,
       
        Tazewell, VA 24651"
101024,"$179,900",3 Bd,2 Bath,"1,568 Sqft",24319,"3132 Whitetop Road,
       
        Chilhowie, VA 24319"
101025,"$35,000",,,,24319,"Tbd Dry Fork Road,
       
        Chilhowie, VA 24319"
101026,"$344,900",4 Bd,2 Bath,"2,488 Sqft",24319,"1055 St Clairs Creek Road,
       
        Chilhowie, VA 24319"
101027,"$155,000",3 Bd,1 Bath,960 Sqft,24319,"315 West Ave,
       
        Chilhowie, VA 24319"
101028,"$179,900",3 Bd,2 Bath,"1,724 Sqft",24319,"166 Ramblewood Road,
       
        Chilhowie, VA 24319"
101029,"$199,900",2 Bd,2 Bath,"1,404 Sqft",24319,"542 Sulpher Spring Road,
       
        Chilhowie, VA 24319"
101030,"$200,000",,,,24319,"1219 Chestnut Ridge Road,
       
        Chilhowie, VA 24319"
101031,"$239,900",3 Bd,2 Bath,"2,373 Sqft",24319,"788 Skyview Drive,
       
        Chilhowie, VA 24319"
101032,"$344,900",4 Bd,2 Bath,"2,488 Sqft",24319,"1055 St Clair Creek Rd,
       
        Chilhowie, VA 24319"
101033,"$369,900",3 Bd,2 Bath,"1,680 Sqft",24319,"911 Country Lane,
       
        Chilhowie, VA 24319"
101034,"$416,905",,,,24319,"Tbd Middle Fork Road,
       
        Chilhowie, VA 24319"
101035,"$439,000",3 Bd,3 Bath,"2,351 Sqft",24319,"927 Old Stage Road,
       
        Chilhowie, VA 24319"
101036,"$14,900",,,,24319,"Tbd Rafferty Knob Ln,
       
        Chilhowie, VA 24319"
101037,"$19,900",,,,24319,"0.46 Ac Brentwood Lane,
       
        Chilhowie, VA 24319"
101038,"$25,000",,,,24319,"262 West Town St. (also borders Cherry),
       
        Marion, VA 24319"
101039,"$795,000",3 Bd,4 Bath,"4,044 Sqft",24370,"1283 Valley Road,
       
        Saltville, VA 24370"
101040,"$449,000",3 Bd,3 Bath,"1,789 Sqft",24354,"1580 Cleghorn Valley Rd,
       
        Marion, VA 24354"
101041,"$289,000",3 Bd,1 Bath,"1,288 Sqft",24354,"1680 Cougar Lane,
       
        Marion, VA 24354"
101042,"$109,985",2 Bd,1 Bath,"2,000 Sqft",24354,"429 Highland Circle,
       
        Marion, VA 24354"
101043,"$429,000",3 Bd,3 Bath,"2,896 Sqft",24340,"442 South Monte Vista Drive,
       
        Glade Spring, VA 24340"
101044,"$119,900",3 Bd,1 Bath,"1,225 Sqft",24370,"219 OLD QUARRYROAD,
       
        Saltville, VA 24370"
101045,"$170,000",3 Bd,1 Bath,990 Sqft,24340,"643 South Monte Vista Drive,
       
        Glade Spring, VA 24340"
101046,"$349,900",3 Bd,3 Bath,"2,784 Sqft",24326,"29 Wagon Wheel Rd.,
       
        Elk Creek, VA 24326"
101047,"$129,500",3 Bd,1 Bath,"1,125 Sqft",24382,"1552 Grayson Turnpike,
       
        Wytheville, VA 24382"
101048,"$169,000",3 Bd,1 Bath,"1,248 Sqft",24382,"1057 Barrett Mill Rd,
       
        Wytheville, VA 24382"
101049,"$239,000",3 Bd,2 Bath,"1,848 Sqft",24323,"119 Cobblestone Ln,
       
        Crockett, VA 24323"
101050,"$525,000",4 Bd,3 Bath,"2,368 Sqft",24382,"1720 W Main Street,
       
        Wytheville, VA 24382"
101051,"$359,000",4 Bd,3 Bath,"2,225 Sqft",24382,"710 Country Club Drive,
       
        Wytheville, VA 24382"
101052,"$200,000",4 Bd,2 Bath,"1,500 Sqft",24382,"1395 W MAIN ST,
       
        Wytheville, VA 24382"
101053,"$260,000",3 Bd,2 Bath,"1,545 Sqft",24382,"240 Nat Back Road,
       
        Wytheville, VA 24382"
101054,"$299,900",3 Bd,2 Bath,"1,370 Sqft",24382,"220 Spring Meadow Drive,
       
        Wytheville, VA 24382"
101055,"$169,000",2 Bd,1 Bath,960 Sqft,24382,"105 S 20th,
       
        Wytheville, VA 24382"
101056,"$269,000",2 Bd,3 Bath,"1,330 Sqft",24382,"630 W Jefferson Street,
       
        Wytheville, VA 24382"
101057,"$279,000",4 Bd,3 Bath,"2,688 Sqft",24382,"495 S 10th St,
       
        Wytheville, VA 24382"
101058,"$135,000",3 Bd,1 Bath,"1,372 Sqft",24382,"650 S 8th Street,
       
        Wytheville, VA 24382"
101059,"$299,500",6 Bd,5 Bath,"3,932 Sqft",24382,"665 W Franklin Street,
       
        Wytheville, VA 24382"
101060,"$219,900",2 Bd,2 Bath,"1,100 Sqft",24382,"885 S 4th St,
       
        Wytheville, VA 24382"
101061,"$945,000",6 Bd,5 Bath,"5,044 Sqft",24326,"425 Willowshade Lane,
       
        Elk Creek, VA 24326"
101062,"$275,000",6 Bd,4 Bath,"5,000 Sqft",24382,"585 W Main St.,
       
        Wytheville, VA 24382"
101063,"$244,000",3 Bd,1 Bath,"1,188 Sqft",24382,"2095 W Ridge Road,
       
        Wytheville, VA 24382"
101064,"$199,000",3 Bd,1 Bath,"1,640 Sqft",24382,"490 W Lee Highway,
       
        Wytheville, VA 24382"
101065,"$399,900",5 Bd,3 Bath,"2,286 Sqft",24382,"260 HERITAGE Lane,
       
        Wytheville, VA 24382"
101066,"$279,000",4 Bd,1 Bath,"1,400 Sqft",24382,"1720 West Ridge Road,
       
        Wytheville, VA 24382"
101067,"$219,000",3 Bd,2 Bath,"2,492 Sqft",24382,"885 N 18th Street,
       
        Wytheville, VA 24382"
101068,"$239,000",3 Bd,2 Bath,"1,848 Sqft",24323,"119 Cobblestone Ln,
       
        Crockett, VA 24323"
101069,"$255,900",4 Bd,2 Bath,"1,493 Sqft",24368,"308 Maple Avenue,
       
        Rural Retreat, VA 24368"
101070,"$189,900",3 Bd,2 Bath,"1,400 Sqft",24368,"208 Mountain View Avenue,
       
        Rural Retreat, VA 24368"
101071,"$279,000",3 Bd,2 Bath,"1,400 Sqft",24368,"790 N Main Street,
       
        Rural Retreat, VA 24368"
101072,"$330,000",3 Bd,3 Bath,"1,972 Sqft",24368,"262 Sherwood Ave,
       
        Rural Retreat, VA 24368"
101073,"$295,000",3 Bd,2 Bath,"1,311 Sqft",24368,"2352 Cedar Springs Road,
       
        Rural Retreat, VA 24368"
101074,"$260,000",3 Bd,2 Bath,"1,545 Sqft",24382,"240 Nat Back Road,
       
        Wytheville, VA 24382"
101075,"$359,000",4 Bd,3 Bath,"2,225 Sqft",24382,"710 Country Club Drive,
       
        Wytheville, VA 24382"
101076,"$244,000",3 Bd,1 Bath,"1,188 Sqft",24382,"2095 W Ridge Road,
       
        Wytheville, VA 24382"
101077,"$129,500",3 Bd,1 Bath,"1,125 Sqft",24382,"1552 Grayson Turnpike,
       
        Wytheville, VA 24382"
101078,"$254,900",3 Bd,2 Bath,"1,729 Sqft",24382,"185 GREEN ACRES,
       
        Wytheville, VA 24382"
101079,"$279,000",4 Bd,1 Bath,"1,400 Sqft",24382,"1720 West Ridge Road,
       
        Wytheville, VA 24382"
101080,"$525,000",4 Bd,3 Bath,"2,368 Sqft",24382,"1720 W Main Street,
       
        Wytheville, VA 24382"
101081,"$169,000",3 Bd,1 Bath,"1,248 Sqft",24382,"1057 Barrett Mill Rd,
       
        Wytheville, VA 24382"
101082,"$200,000",4 Bd,2 Bath,"1,500 Sqft",24382,"1395 W MAIN ST,
       
        Wytheville, VA 24382"
101083,"$399,900",5 Bd,3 Bath,"2,286 Sqft",24382,"260 HERITAGE Lane,
       
        Wytheville, VA 24382"
101084,"$219,000",3 Bd,2 Bath,"2,492 Sqft",24382,"885 N 18th Street,
       
        Wytheville, VA 24382"
101085,"$169,000",2 Bd,1 Bath,960 Sqft,24382,"105 S 20th,
       
        Wytheville, VA 24382"
101086,"$299,900",3 Bd,2 Bath,"1,370 Sqft",24382,"220 Spring Meadow Drive,
       
        Wytheville, VA 24382"
101087,"$199,000",3 Bd,1 Bath,"1,640 Sqft",24382,"490 W Lee Highway,
       
        Wytheville, VA 24382"
101088,"$369,500",4 Bd,3 Bath,"1,907 Sqft",24375,"199 Dark Hollow Rd,
       
        Sugar Grove, VA 24375"
101089,"$299,500",6 Bd,5 Bath,"3,932 Sqft",24382,"665 W Franklin Street,
       
        Wytheville, VA 24382"
101090,"$149,900",,,,24324,"TBD Waterfront Farms Lots 12 & 13 Drive,
       
        Draper, VA 24324"
101091,"$589,900",4 Bd,3 Bath,"2,743 Sqft",24324,"3589 LEE Highway,
       
        Draper, VA 24324"
101092,"$698,000",5 Bd,4 Bath,"3,557 Sqft",24324,"2728 Eagle Drive,
       
        Draper, VA 24324"
101093,"$200,000",,,,24324,"Lot #32 Clarks Ferry,
       
        Draper, VA 24324"
101094,"$419,000",4 Bd,2 Bath,"4,140 Sqft",24324,"2500 KIRBY Road,
       
        Draper, VA 24324"
101095,"$495,000",3 Bd,3 Bath,"2,316 Sqft",24324,"3040 Hawks Nest Lane,
       
        Draper, VA 24324"
101096,"$497,500",4 Bd,3 Bath,"2,464 Sqft",24324,"2758 Wysor Rd,
       
        Draper, VA 24324"
101097,"$59,000",3 Bd,1 Bath,"1,133 Sqft",24301,"311 S Washington Avenue,
       
        Pulaski, VA 24301"
101098,"$80,000",3 Bd,2 Bath,"1,196 Sqft",24301,"1765 Case Knife RD,
       
        Pulaski, VA 24301"
101099,"$180,000",,,,24301,"211 Floyd Avenue,
       
        Pulaski, VA 24301"
101100,"$180,000",,,,24301,"211 Floyd AVE,
       
        Pulaski, VA 24301"
101101,"$118,500",2 Bd,1 Bath,"1,003 Sqft",24301,"220 Bentley Hollow Road,
       
        Pulaski, VA 24301"
