Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW)
26 12 2018 20:20,2.27294302,0,21.15757942,0
26 12 2018 20:30,2.44295907,0,26.81421089,0
26 12 2018 20:40,2.802304983,0,27.0782299,0
26 12 2018 20:50,2.210933924,0,29.07202911,0
26 12 2018 21:00,2.124857903,0,12.49666023,0
26 12 2018 21:10,2.491741896,0,357.3338928,0
26 12 2018 21:20,2.758202076,0,355.8302917,0
26 12 2018 21:30,3.307859898,33.43373405,350.3788147,0
26 12 2018 21:40,3.658627987,71.77936159,343.1791992,0
26 12 2018 21:50,3.466411114,48.3283018,341.4883118,0
26 12 2018 22:00,3.590104103,62.7411595,341.3330078,0
26 12 2018 22:10,3.683151007,75.19645605,343.23349,0
26 12 2018 22:20,4.19691515,160.4542356,345.3778076,0
26 12 2018 22:30,4.296521187,180.1273039,342.2431946,0
26 12 2018 22:40,4.106200218,142.9722849,345.9844971,0
26 12 2018 22:50,3.093772888,19.70420079,350.9635925,0
26 12 2018 23:00,2.408966064,0,345.343689,0
26 12 2018 23:10,2.547614098,0,332.6806946,0
26 12 2018 23:20,3.254508018,29.32620311,325.5584106,0
26 12 2018 23:30,3.116275072,20.8023937,327.8341064,0
26 12 2018 23:40,2.464838982,0,344.3305969,0
26 12 2018 23:50,2.618094921,0,359.9422913,0
27 12 2018 00:00,2.683599949,0,2.246984005,0
27 12 2018 00:10,2.534603119,0,351.6937866,0
27 12 2018 00:20,2.439714909,0,348.824585,0
27 12 2018 00:30,2.379822969,0,356.5794983,0
27 12 2018 00:40,2.96506691,0,9.770687103,0
27 12 2018 00:50,3.201824903,25.71706025,18.61887932,0
27 12 2018 01:00,3.49781394,51.75554359,25.00843048,0
27 12 2018 01:10,3.586388111,62.2725009,28.12682915,0
27 12 2018 01:20,4.215229988,164.0331954,24.0947094,0
27 12 2018 01:30,4.087559223,139.4290167,22.40139961,0
27 12 2018 01:40,3.991924047,126.4546348,16.60084915,0
27 12 2018 01:50,4.358848095,192.7053368,16.6778698,0
27 12 2018 02:00,4.581420898,239.4355146,15.95281982,0
27 12 2018 02:10,4.096752167,141.17436,11.49094009,0
27 12 2018 02:20,3.143739939,22.25257164,8.657313347,0
27 12 2018 02:30,3.624784946,67.22161663,358.8161926,0
27 12 2018 02:40,4.426980019,206.7017211,348.6736145,0
27 12 2018 02:50,4.431074142,207.5512043,0.7461724281,0
27 12 2018 03:00,3.841984987,99.65861709,13.73139,0
27 12 2018 03:10,4.070033073,136.1124945,345.9674072,0
27 12 2018 03:20,2.568562031,0,336.9212952,0
27 12 2018 03:30,2.363256931,0,337.5299988,0
27 12 2018 03:40,2.799137115,0,357.7338867,0
27 12 2018 03:50,2.64308095,0,355.7672119,0
27 12 2018 04:00,2.33364892,0,333.593689,0
27 12 2018 04:10,2.396183968,0,357.9614868,0
27 12 2018 04:20,2.475151062,0,4.60840416,0
27 12 2018 04:30,3.53532505,56.05623437,14.7791996,0
27 12 2018 04:40,3.462584972,47.92150765,15.97527981,0
27 12 2018 04:50,3.723145962,80.97587734,17.90291977,0
27 12 2018 05:00,4.527337074,227.8085634,24.17090034,0
27 12 2018 05:10,4.472939014,216.2936675,39.89181137,0
27 12 2018 05:20,3.840734005,99.45018153,33.95954895,0
27 12 2018 05:30,2.607497931,0,34.34117889,0
27 12 2018 05:40,2.183239937,0,31.73207092,0
27 12 2018 05:50,2.321223974,0,12.76218987,0
27 12 2018 06:00,1.623816967,0,8.975563049,0
27 12 2018 06:10,2.250844002,0,358.0900879,0
27 12 2018 06:20,2.296916962,0,343.3255005,0
27 12 2018 06:30,1.740041018,0,21.33316994,0
27 12 2018 06:40,1.912894964,0,19.13920021,0
27 12 2018 06:50,2.416224003,0,7.321165085,0
27 12 2018 07:00,3.382249117,39.92112273,346.8146973,0
27 12 2018 07:10,3.158010006,23.05369315,335.2424011,0
27 12 2018 07:20,2.953180075,0,324.4621887,0
27 12 2018 07:30,2.715595961,0,329.5555115,0
27 12 2018 07:40,2.481074095,0,331.8804016,0
27 12 2018 07:50,2.619194984,0,333.5284119,0
27 12 2018 08:00,3.08028698,19.08486328,333.093811,0
27 12 2018 08:10,3.139710903,22.03227982,332.2988892,0
27 12 2018 08:20,3.126732111,21.34030979,329.1372986,0
27 12 2018 08:30,3.526391983,55.01162504,318.7235107,0
27 12 2018 08:40,3.321871042,34.58795078,309.0708923,0
27 12 2018 08:50,2.804963112,0,310.9179077,0
27 12 2018 09:00,3.963798046,121.1540714,323.0898132,0
27 12 2018 09:10,3.161714077,23.26696588,310.8594055,0
27 12 2018 09:20,2.981770039,0,307.1809082,0
27 12 2018 09:30,3.652261019,70.90790753,313.5990906,0
27 12 2018 09:40,3.492851019,51.20340275,317.7437134,0
27 12 2018 09:50,4.192673206,159.6277179,317.5552979,0
27 12 2018 10:00,3.218878984,26.83676829,305.3009033,0
27 12 2018 10:10,2.685251951,0,292.4757996,0
27 12 2018 10:20,3.718805075,80.33622122,289.7554932,0
27 12 2018 10:30,4.034699917,129.4693075,318.9556885,0
27 12 2018 10:40,4.552093983,233.108404,314.5174866,0
27 12 2018 10:50,3.58641696,62.27613077,314.3158875,0
27 12 2018 11:00,3.471081018,48.82797867,313.6314087,0
27 12 2018 11:10,3.331258059,35.37880998,324.1039124,0
27 12 2018 11:20,3.297444105,32.59605102,328.968689,0
27 12 2018 11:30,3.557002068,58.64417042,335.416687,0
27 12 2018 11:40,3.023209095,16.78578401,324.4674072,0
27 12 2018 11:50,2.95390296,0,313.1225891,0
27 12 2018 12:00,2.908183098,0,326.8710022,0
27 12 2018 12:10,2.97802496,0,329.1600037,0
27 12 2018 12:20,2.879631042,0,334.6225891,0
27 12 2018 12:30,4.450781822,211.6539133,346.6593018,0
27 12 2018 12:40,4.838181019,297.2185142,338.1480103,0
27 12 2018 12:50,4.371661186,195.3175687,337.0752869,0
27 12 2018 13:00,6.085410118,653.1805173,342.6650085,0
27 12 2018 13:10,5.717712879,533.8643304,351.8544922,0
27 12 2018 13:20,4.533943176,229.2190964,348.3619995,0
27 12 2018 13:30,4.411137104,203.4235874,352.9985046,0
27 12 2018 13:40,5.557690144,485.7496198,355.1435852,0
27 12 2018 13:50,6.178699017,685.9505992,350.1697998,0
27 12 2018 14:00,6.959488869,997.8559131,354.4200134,0
27 12 2018 14:10,5.926341057,600.4193053,3.963013887,0
27 12 2018 14:20,6.083809853,652.6264978,18.24790001,0
27 12 2018 14:30,4.334266186,187.7192149,25.25839043,0
27 12 2018 14:40,4.098947048,141.5916609,27.92856979,0
27 12 2018 14:50,4.157334805,152.7770899,20.67104912,0
27 12 2018 15:00,4.151350975,151.6231784,28.88134956,0
27 12 2018 15:10,3.591608047,62.93146407,27.0463295,0
27 12 2018 15:20,3.998647928,127.7405485,33.18712997,0
27 12 2018 15:30,4.322563171,185.3570526,37.91691971,0
27 12 2018 15:40,3.897289991,109.123626,33.87163162,0
27 12 2018 15:50,3.348500013,36.86818117,24.66142082,0
27 12 2018 16:00,3.528373003,55.24217852,24.80414963,0
27 12 2018 16:10,3.731633902,82.23533813,18.41662025,0
27 12 2018 16:20,4.262038231,173.2581643,32.48020935,0
27 12 2018 16:30,5.380541801,435.2829798,28.29153061,0
27 12 2018 16:40,4.728354931,271.962632,27.54301071,0
27 12 2018 16:50,5.333432198,422.3353537,22.80352974,0
27 12 2018 17:00,5.135919094,370.1058282,26.41595078,0
27 12 2018 17:10,4.109864235,143.6706691,21.53388023,0
27 12 2018 17:20,4.331917763,187.2446049,12.45133972,0
27 12 2018 17:30,3.607132912,64.91708297,18.54582024,0
27 12 2018 17:40,4.33501482,187.8705753,11.23351002,0
27 12 2018 17:50,4.399415016,201.0073552,8.090555191,0
27 12 2018 18:00,4.315976143,184.0307878,20.34522057,0
27 12 2018 18:10,3.713972092,79.62759875,26.22513008,0
27 12 2018 18:20,3.973954916,123.0536116,12.73499966,0
27 12 2018 18:30,3.945060015,117.692995,2.091300011,0
27 12 2018 18:40,3.195672035,25.32450876,5.286382198,0
27 12 2018 18:50,3.53640008,56.18280619,359.4855957,0
27 12 2018 19:00,3.177190065,24.18178763,359.6115112,0
27 12 2018 19:10,3.297130108,32.57106753,354.8718872,0
27 12 2018 19:20,3.874962091,105.2434798,351.9678955,0
27 12 2018 19:30,3.835625887,98.60167821,6.698526859,0
27 12 2018 19:40,2.882460117,0,356.6617126,0
27 12 2018 19:50,2.697036982,0,5.666049004,0
27 12 2018 20:00,2.585169077,0,2.101258993,0
27 12 2018 20:10,2.530930996,0,354.8544006,0
27 12 2018 20:20,2.452698946,0,353.967804,0
27 12 2018 20:30,3.390974045,40.74002573,339.5985107,0
27 12 2018 20:40,2.787508965,0,344.4993896,0
27 12 2018 20:50,2.490272045,0,356.5795898,0
27 12 2018 21:00,2.279438019,0,355.2131958,0
27 12 2018 21:10,3.101093054,20.05256216,348.7348022,0
27 12 2018 21:20,3.165235996,23.47178664,343.4511108,0
27 12 2018 21:30,2.835167885,0,346.3695984,0
27 12 2018 21:40,2.310046911,0,1.861608982,0
27 12 2018 21:50,2.413835049,0,12.34162045,0
27 12 2018 22:00,2.235080957,0,11.54872036,0
27 12 2018 22:10,2.230103016,0,7.235816956,0
27 12 2018 22:20,2.37262702,0,19.0167408,0
27 12 2018 22:30,2.443649054,0,16.9116497,0
27 12 2018 22:40,2.401232004,0,10.1876297,0
27 12 2018 22:50,2.183516979,0,0.5361071229,0
27 12 2018 23:00,2.440012932,0,16.63599014,0
27 12 2018 23:10,2.411612034,0,22.66135979,0
27 12 2018 23:20,2.114938021,0,17.91949081,0
27 12 2018 23:30,2.14846611,0,7.878721237,0
27 12 2018 23:40,2.510921955,0,1.344045043,0
27 12 2018 23:50,3.632956028,68.30525956,27.61338997,0
28 12 2018 00:00,3.804169893,93.46857396,33.69865036,0
28 12 2018 00:10,3.332964897,35.52412653,21.48851013,0
28 12 2018 00:20,4.82416296,293.9482142,40.76773834,0
28 12 2018 00:30,3.604789972,64.61495196,34.50167847,0
28 12 2018 00:40,2.510965109,0,31.26544952,0
28 12 2018 00:50,2.994649887,0,50.38061142,0
28 12 2018 01:00,3.289606094,31.97713021,56.22217941,0
28 12 2018 01:10,3.66178894,72.21441423,59.92639923,0
28 12 2018 01:20,2.851161003,0,46.55207062,0
28 12 2018 01:30,3.227380037,27.4122957,59.45600128,0
28 12 2018 01:40,3.449673891,46.56609318,61.04204941,0
28 12 2018 01:50,3.368613958,38.66574669,60.83279037,0
28 12 2018 02:00,3.202366114,25.75187915,60.31591034,0
28 12 2018 02:10,2.430823088,0,54.54833984,0
28 12 2018 02:20,2.741627932,0,61.5862999,0
28 12 2018 02:30,3.013456106,16.44508074,68.54250336,0
28 12 2018 02:40,3.359028101,37.80099341,77.96877289,0
28 12 2018 02:50,3.40752697,42.32712153,72.44024658,0
28 12 2018 03:00,3.25357604,29.25849794,66.88407898,0
28 12 2018 03:10,2.689166069,0,52.23693085,0
28 12 2018 03:20,2.797727108,0,54.13822174,0
28 12 2018 03:30,2.623217106,0,50.43994141,0
28 12 2018 03:40,2.969686985,0,53.11233902,0
28 12 2018 03:50,3.408915997,42.46229527,61.82281876,0
28 12 2018 04:00,3.402199984,41.81158562,64.5251236,0
28 12 2018 04:10,3.14921689,22.55619492,68.2661438,0
28 12 2018 04:20,3.106792927,20.32975199,62.16566086,0
28 12 2018 04:30,2.890657902,0,57.71910095,0
28 12 2018 04:40,3.067718029,18.53383545,57.54726028,0
28 12 2018 04:50,3.667761087,73.04074439,60.20589066,0
28 12 2018 05:00,3.422923088,43.84265389,61.85816956,0
28 12 2018 05:10,3.67592001,74.17886906,77.50164032,0
28 12 2018 05:20,3.064660072,18.40359631,76.59375,0
28 12 2018 05:30,3.120990038,21.04276836,69.2961731,0
28 12 2018 05:40,3.763777971,87.10943823,66.11593628,0
28 12 2018 05:50,3.613059998,65.68532477,60.87445068,0
28 12 2018 06:00,3.548913956,57.66976904,63.61185074,0
28 12 2018 06:10,3.308231115,33.46390933,67.0139389,0
28 12 2018 06:20,3.154938936,22.87853188,70.5800705,0
28 12 2018 06:30,3.53460598,55.97167566,79.13585663,0
28 12 2018 06:40,3.962235928,120.8633881,87.19893646,0
28 12 2018 06:50,3.744610071,84.18305493,90.7649231,0
28 12 2018 07:00,3.322819948,34.66725586,94.89312744,0
28 12 2018 07:10,3.08455205,19.27758952,95.8948822,0
28 12 2018 07:20,3.617959023,66.324557,98.29144287,0
28 12 2018 07:30,3.679586887,74.69384739,99.68733978,0
28 12 2018 07:40,3.662564039,72.32133774,110.9147034,0
28 12 2018 07:50,3.598896027,63.85878891,118.1578979,0
28 12 2018 08:00,3.845284939,100.2096483,143.4248962,0
28 12 2018 08:10,3.536567926,56.20258482,146.6459045,0
28 12 2018 08:20,3.328660011,35.1585126,159.3865051,0
28 12 2018 08:30,2.755245924,0,159.9322968,0
28 12 2018 08:40,2.005537987,0,152.7505951,0
28 12 2018 08:50,1.902155995,0,158.6311951,0
28 12 2018 09:00,1.764860988,0,134.9508057,0
28 12 2018 09:10,1.738862038,0,116.6337967,0
28 12 2018 09:20,1.437420011,0,86.5770874,0
28 12 2018 09:30,1.862460017,0,91.89762878,0
28 12 2018 09:40,1.972097039,0,99.35714722,0
28 12 2018 09:50,2.066406012,0,111.1794968,0
28 12 2018 10:00,1.430539966,0,98.85907745,0
28 12 2018 10:10,1.347561002,0,81.1841507,0
28 12 2018 10:20,1.456514955,0,77.84390259,0
28 12 2018 10:30,2.048475981,0,99.03579712,0
28 12 2018 10:40,1.403818965,0,70.154953,0
28 12 2018 10:50,1.999701023,0,108.419899,0
28 12 2018 11:00,1.932834029,0,135.1246948,0
28 12 2018 11:10,1.341663957,0,126.8445969,0
28 12 2018 11:20,1.753497958,0,123.7751007,0
28 12 2018 11:30,2.359400988,0,92.0952301,0
28 12 2018 11:40,2.38527894,0,66.92785645,0
28 12 2018 11:50,2.122864008,0,57.66051102,0
28 12 2018 12:00,1.780958056,0,61.84621048,0
28 12 2018 12:10,1.488106012,0,45.35134888,0
28 12 2018 12:20,2.042629957,0,104.3307037,0
28 12 2018 12:30,2.477612972,0,145.4862061,0
28 12 2018 12:40,1.975834966,0,131.3511963,0
28 12 2018 12:50,1.98021102,0,111.8610001,0
28 12 2018 13:00,1.435330033,0,165.4255981,0
28 12 2018 13:10,1.744474053,0,171.5289001,0
28 12 2018 13:20,2.159607887,0,175.2738953,0
28 12 2018 13:30,1.96311605,0,166.490799,0
28 12 2018 13:40,2.449774981,0,190.7812042,0
28 12 2018 13:50,2.925652027,0,182.8746948,0
28 12 2018 14:00,2.702192068,0,173.5993958,0
28 12 2018 14:10,3.184254885,24.61214531,174.5559998,0
28 12 2018 14:20,2.799407959,0,175.9463959,0
28 12 2018 14:30,2.968378067,0,171.4230042,0
28 12 2018 14:40,2.972249031,0,162.9414063,0
28 12 2018 14:50,3.317692995,34.24048297,163.6506958,0
28 12 2018 15:00,3.720720053,80.61803324,164.7835999,0
28 12 2018 15:10,4.464731216,214.5715737,172.3327026,0
28 12 2018 15:20,3.963680983,121.1322743,169.8919067,78.72039795
28 12 2018 15:30,4.424488068,206.1851436,169.2917938,165.0836945
28 12 2018 15:40,4.719769001,270.0229545,171.4205017,195.7684021
28 12 2018 15:50,4.572289944,237.4598298,174.6376038,187.0066986
28 12 2018 16:00,4.593149185,241.9808514,183.4571991,205.5682068
28 12 2018 16:10,4.696798801,264.8579156,186.0944977,239.1829071
28 12 2018 16:20,4.378442764,196.7038526,188.979599,165.3679962
28 12 2018 16:30,4.187246799,158.57173,191.2393036,144.2510071
28 12 2018 16:40,4.896152973,310.8916685,188.4837036,274.4949036
28 12 2018 16:50,5.678365231,521.8035885,180.7926025,418.6777954
28 12 2018 17:00,5.796690941,558.5369038,182.222702,548.7891846
28 12 2018 17:10,6.066730022,646.7304229,182.8171997,637.1392822
28 12 2018 17:20,6.407009125,770.0938265,186.3560944,743.8317871
28 12 2018 17:30,6.447216034,785.4979886,188.7881012,682.1818237
28 12 2018 17:40,6.358447075,751.7242412,188.9756012,645.0565796
28 12 2018 17:50,5.923213959,599.3885028,194.4508057,496.1932983
28 12 2018 18:00,6.112817764,662.7116448,193.969101,560.8239746
28 12 2018 18:10,6.220253944,700.8476026,194.167099,568.4869995
28 12 2018 18:20,6.213707924,698.4886412,202.5830994,549.6143188
28 12 2018 18:30,6.046003819,639.6174548,205.2033997,495.5108948
28 12 2018 18:40,6.132671833,669.666116,204.1887054,584.9387207
28 12 2018 18:50,6.546134949,824.1555966,202.5207062,740.1193848
28 12 2018 19:00,6.837337017,944.4139523,204.8513031,877.4970703
28 12 2018 19:10,6.662803173,871.1601242,206.7057953,815.7860718
28 12 2018 19:20,6.357573986,751.396327,206.0469971,685.284729
28 12 2018 19:30,6.112654209,662.6545297,206.0870056,627.5870972
28 12 2018 19:40,6.202157021,694.3372994,202.8117065,609.8441772
28 12 2018 19:50,6.907996178,975.1040191,195.6275024,803.4296265
28 12 2018 20:00,6.847136974,948.6342364,190.0628967,773.7495728
28 12 2018 20:10,6.33275795,742.1105327,191.4107971,609.2910156
28 12 2018 20:20,5.904182911,593.1374124,195.4028015,450.2630005
28 12 2018 20:30,5.441442013,452.3113215,200.2745972,343.091095
28 12 2018 20:40,4.980619907,331.2527885,209.9535065,287.2600098
28 12 2018 20:50,4.041038036,130.6567873,220.0612946,165.4438934
28 12 2018 21:00,4.043803215,131.1754279,222.5083008,161.6074982
28 12 2018 21:10,3.972244978,122.7326631,229.6967926,135.9846039
28 12 2018 21:20,4.250673771,171.0080309,230.3345032,170.8105011
28 12 2018 21:30,4.46115303,213.8220701,227.5301056,201.3455963
28 12 2018 21:40,4.969677925,328.5852632,230.4221954,281.4859924
28 12 2018 21:50,4.713726997,268.6609478,233.7960052,248.101593
28 12 2018 22:00,4.494615078,220.8607631,241.1369934,207.5140076
28 12 2018 22:10,4.283053875,177.4370658,239.7062073,151.138504
28 12 2018 22:20,4.232316017,167.3874158,235.857193,138.8789063
28 12 2018 22:30,5.012472153,339.0695154,230.5525055,272.6187134
28 12 2018 22:40,5.293322086,411.4632083,226.767395,350.0927124
28 12 2018 22:50,5.28339386,408.7933784,227.3632965,346.5983887
28 12 2018 23:00,5.006224155,337.5301418,221.4165039,287.8067017
28 12 2018 23:10,4.662197113,257.143353,223.4989014,238.7129974
28 12 2018 23:20,4.389224052,198.91307,220.5966034,182.1038055
28 12 2018 23:30,4.399662018,201.0581881,217.5211945,172.8321075
28 12 2018 23:40,4.145938873,150.5810243,215.6038055,144.5532074
28 12 2018 23:50,4.520425797,226.3357127,214.3771973,209.6092072
29 12 2018 00:00,5.690546989,525.521252,206.0540924,444.1068115
29 12 2018 00:10,6.023519993,631.9532077,210.6822968,506.8830872
29 12 2018 00:20,5.402947903,441.5095513,213.2792053,375.2991028
29 12 2018 00:30,5.731461048,538.1144072,207.2498932,442.2546997
29 12 2018 00:40,5.853609085,576.7096348,206.8625946,481.7333984
29 12 2018 00:50,6.11867094,664.7575128,205.7245026,532.5076904
29 12 2018 01:00,6.003344059,625.1216839,212.4268036,508.0223999
29 12 2018 01:10,5.676403999,521.2064111,221.1192932,478.6740112
29 12 2018 01:20,6.277328014,721.6101425,215.3518066,618.8522949
29 12 2018 01:30,6.718500137,894.1488963,210.5950012,724.0540161
29 12 2018 01:40,6.455677986,788.7625676,216.1123047,727.2385254
29 12 2018 01:50,6.910900116,976.3783756,214.2707977,886.9282837
29 12 2018 02:00,6.635716915,860.1094657,216.7814026,824.5300293
29 12 2018 02:10,6.501791,806.691649,215.0673981,808.0128784
29 12 2018 02:20,6.018359184,630.2016263,217.3952942,647.6646729
29 12 2018 02:30,5.591383934,495.6763427,221.8088074,524.5302734
29 12 2018 02:40,6.220505238,700.9382516,221.3923035,705.8209839
29 12 2018 02:50,6.113344193,662.8954981,216.7966003,634.6546021
29 12 2018 03:00,5.586421013,494.2074494,222.0043945,502.4215088
29 12 2018 03:10,5.164944172,377.5787136,222.9279022,381.4313965
29 12 2018 03:20,5.386787891,437.0142791,224.4707947,443.9630127
29 12 2018 03:30,5.382454872,435.8128813,228.8459015,411.2054138
29 12 2018 03:40,4.867519855,304.108177,217.9747009,272.875885
29 12 2018 03:50,4.199612141,160.9801989,227.7953033,185.6094971
29 12 2018 04:00,4.413783073,203.9700763,228.9004059,191.6430969
29 12 2018 04:10,5.35591507,428.4903572,218.1499023,408.7944031
29 12 2018 04:20,4.734394073,273.329927,213.7082977,293.1867065
29 12 2018 04:30,4.860575199,302.4718076,207.6092072,290.1434021
29 12 2018 04:40,5.313868046,417.0150526,213.3226013,407.6863098
29 12 2018 04:50,5.211905956,389.8150028,218.8305969,396.2312012
29 12 2018 05:00,5.812094212,563.4221361,219.6918945,594.0039063
29 12 2018 05:10,5.850343227,575.6579216,226.1564941,561.208313
29 12 2018 05:20,5.893359184,589.5991332,225.3119049,580.005188
29 12 2018 05:30,5.704905987,529.9220686,224.2953949,518.2982178
29 12 2018 05:40,5.355731964,428.4400516,229.5655975,427.6818848
29 12 2018 05:50,5.142621994,371.8255376,228.7330933,395.9195862
29 12 2018 06:00,5.177293777,380.7790009,226.9873962,417.493988
29 12 2018 06:10,5.509098053,471.6209286,224.9828949,482.0197144
29 12 2018 06:20,5.553068161,484.3962482,232.0157013,485.2304993
29 12 2018 06:30,5.57131815,489.7517448,228.8307037,505.9920959
29 12 2018 06:40,6.547873974,824.8449502,219.7662964,830.7598267
29 12 2018 06:50,7.46186018,1238.260614,215.0904999,1192.858032
29 12 2018 07:00,7.055101871,1040.987685,218.0856018,1143.850952
29 12 2018 07:10,6.987582207,1010.408544,221.854599,1104.477051
29 12 2018 07:20,7.935919762,1493.516833,226.3289032,1515.280029
29 12 2018 07:30,8.079545975,1575.873181,226.0737,1702.887939
29 12 2018 07:40,7.734099865,1381.603381,227.0016937,1526.785034
29 12 2018 07:50,7.521370888,1268.986952,232.5480042,114.4944992
29 12 2018 08:00,7.751029015,1390.808864,238.9143982,0
29 12 2018 08:10,8.069631577,1570.120458,232.9246979,0
29 12 2018 08:20,8.443056107,1792.997239,226.5079041,0
